layer,metric,mean,std,n,source_file
38,l2_dist,5244.84515356494,2009.5184418687625,1002,sae_token_level_results_20260129_154848.csv
38,literal_active,21.91616766467066,9.461602097706376,1002,sae_token_level_results_20260129_154848.csv
38,literal_only_features,12.527944111776447,7.834472518656192,1002,sae_token_level_results_20260129_154848.csv
38,shared_features,9.388223552894212,3.884816268890728,1002,sae_token_level_results_20260129_154848.csv
38,slang_active,19.67964071856288,8.361001851855148,1002,sae_token_level_results_20260129_154848.csv
38,slang_only_features,10.291417165668662,6.590299090588978,1002,sae_token_level_results_20260129_154848.csv
39,cosine_dist,0.3540584081319159,0.1861210333046002,1002,sae_token_level_results_20260129_154848.csv
39,l1_dist,25947.852793436563,13828.758323483344,1002,sae_token_level_results_20260129_154848.csv
39,l2_dist,5927.502315559311,2405.5193396675777,1002,sae_token_level_results_20260129_154848.csv
39,literal_active,21.801397205588824,9.663163280971856,1002,sae_token_level_results_20260129_154848.csv
39,literal_only_features,12.30439121756487,7.740305937534346,1002,sae_token_level_results_20260129_154848.csv
39,shared_features,9.497005988023952,4.01226799068879,1002,sae_token_level_results_20260129_154848.csv
39,slang_active,21.49001996007984,9.40889714624321,1002,sae_token_level_results_20260129_154848.csv
39,slang_only_features,11.993013972055888,7.488577535873072,1002,sae_token_level_results_20260129_154848.csv
40,cosine_dist,0.4015157130619366,0.1959011071868004,1002,sae_token_level_results_20260129_154848.csv
40,l1_dist,27424.252408756707,13594.827126396742,1002,sae_token_level_results_20260129_154848.csv
40,l2_dist,6291.086320401189,2280.4348730804963,1002,sae_token_level_results_20260129_154848.csv
40,literal_active,22.27744510978044,9.756152174345328,1002,sae_token_level_results_20260129_154848.csv
40,literal_only_features,12.703592814371255,7.727324503210179,1002,sae_token_level_results_20260129_154848.csv
40,shared_features,9.573852295409182,4.19093153319258,1002,sae_token_level_results_20260129_154848.csv
40,slang_active,20.508982035928145,8.5237966273128,1002,sae_token_level_results_20260129_154848.csv
40,slang_only_features,10.935129740518962,6.588472318993035,1002,sae_token_level_results_20260129_154848.csv
41,cosine_dist,0.4211846721802881,0.1954323098620375,1002,sae_token_level_results_20260129_154848.csv
41,l1_dist,27391.93944873924,15276.96643199474,1002,sae_token_level_results_20260129_154848.csv
41,l2_dist,6261.963821624329,2042.425046820724,1002,sae_token_level_results_20260129_154848.csv
41,literal_active,21.171656686626747,10.506745055751905,1002,sae_token_level_results_20260129_154848.csv
41,literal_only_features,12.946107784431138,8.2651355034614,1002,sae_token_level_results_20260129_154848.csv
41,shared_features,8.225548902195609,4.40751331261767,1002,sae_token_level_results_20260129_154848.csv
41,slang_active,19.48003992015968,9.369126945397062,1002,sae_token_level_results_20260129_154848.csv
41,slang_only_features,11.254491017964073,6.898762131898312,1002,sae_token_level_results_20260129_154848.csv
42,cosine_dist,0.362054352371576,0.1713145625384595,1002,sae_token_level_results_20260129_154848.csv
42,l1_dist,28259.41433344249,15133.506283237795,1002,sae_token_level_results_20260129_154848.csv
42,l2_dist,6400.323066513458,2211.629533783713,1002,sae_token_level_results_20260129_154848.csv
42,literal_active,22.974051896207584,10.364000209793716,1002,sae_token_level_results_20260129_154848.csv
42,literal_only_features,12.66067864271457,7.998167875195127,1002,sae_token_level_results_20260129_154848.csv
42,shared_features,10.313373253493014,4.377359734122768,1002,sae_token_level_results_20260129_154848.csv
42,slang_active,20.79640718562874,8.584467421107739,1002,sae_token_level_results_20260129_154848.csv
42,slang_only_features,10.48303393213573,6.23941911359512,1002,sae_token_level_results_20260129_154848.csv
43,cosine_dist,0.432764399000174,0.1862059701158063,1002,sae_token_level_results_20260129_154848.csv
43,l1_dist,28568.58573624236,15511.797067912106,1002,sae_token_level_results_20260129_154848.csv
43,l2_dist,6824.283788623924,2367.7998628846326,1002,sae_token_level_results_20260129_154848.csv
43,literal_active,20.744510978043916,10.040267966975875,1002,sae_token_level_results_20260129_154848.csv
43,literal_only_features,11.498003992015969,7.24220938763547,1002,sae_token_level_results_20260129_154848.csv
43,shared_features,9.246506986027944,4.697231610730028,1002,sae_token_level_results_20260129_154848.csv
43,slang_active,19.03093812375249,9.566556481427316,1002,sae_token_level_results_20260129_154848.csv
43,slang_only_features,9.784431137724551,6.639222738288819,1002,sae_token_level_results_20260129_154848.csv
44,cosine_dist,0.2726232109966868,0.1364016741540007,1002,sae_token_level_results_20260129_154848.csv
44,l1_dist,29771.86831366564,17794.236900785236,1002,sae_token_level_results_20260129_154848.csv
44,l2_dist,6715.314072173037,2413.033342889112,1002,sae_token_level_results_20260129_154848.csv
44,literal_active,22.187624750499,11.55913057058404,1002,sae_token_level_results_20260129_154848.csv
44,literal_only_features,12.441117764471056,8.553636452117532,1002,sae_token_level_results_20260129_154848.csv
44,shared_features,9.746506986027944,5.159493388927862,1002,sae_token_level_results_20260129_154848.csv
44,slang_active,18.663672654690615,9.806697459110366,1002,sae_token_level_results_20260129_154848.csv
44,slang_only_features,8.917165668662674,6.322513455715503,1002,sae_token_level_results_20260129_154848.csv
45,cosine_dist,0.2420755373444147,0.1211376888211553,1002,sae_token_level_results_20260129_154848.csv
45,l1_dist,30206.308433426115,18200.09084377698,1002,sae_token_level_results_20260129_154848.csv
45,l2_dist,6598.928510167166,2331.1076974960897,1002,sae_token_level_results_20260129_154848.csv
45,literal_active,22.74550898203593,10.779874461403152,1002,sae_token_level_results_20260129_154848.csv
45,literal_only_features,11.617764471057884,8.0080176759432,1002,sae_token_level_results_20260129_154848.csv
45,shared_features,11.127744510978044,4.625026158699808,1002,sae_token_level_results_20260129_154848.csv
45,slang_active,19.49101796407185,8.781241299733674,1002,sae_token_level_results_20260129_154848.csv
45,slang_only_features,8.363273453093813,5.921793072767782,1002,sae_token_level_results_20260129_154848.csv
46,cosine_dist,0.3377802062160642,0.1803587905748492,1002,sae_token_level_results_20260129_154848.csv
46,l1_dist,30259.664742780064,17964.25978213813,1002,sae_token_level_results_20260129_154848.csv
46,l2_dist,6899.825632913859,2459.5043369858945,1002,sae_token_level_results_20260129_154848.csv
46,literal_active,19.961077844311376,11.23028243406329,1002,sae_token_level_results_20260129_154848.csv
46,literal_only_features,11.464071856287426,8.211719789606821,1002,sae_token_level_results_20260129_154848.csv
46,shared_features,8.497005988023952,5.023943769188915,1002,sae_token_level_results_20260129_154848.csv
46,slang_active,18.348303393213573,9.2874608079523,1002,sae_token_level_results_20260129_154848.csv
46,slang_only_features,9.85129740518962,6.19339382400754,1002,sae_token_level_results_20260129_154848.csv
47,cosine_dist,0.1306677287567161,0.0715183837087555,1002,sae_token_level_results_20260129_154848.csv
47,l1_dist,44627.50033672889,25182.17900338997,1002,sae_token_level_results_20260129_154848.csv
47,l2_dist,8779.316360199522,2826.171368514588,1002,sae_token_level_results_20260129_154848.csv
47,literal_active,31.40319361277445,14.88281268958702,1002,sae_token_level_results_20260129_154848.csv
47,literal_only_features,17.637724550898202,12.07988603913708,1002,sae_token_level_results_20260129_154848.csv
47,shared_features,13.765469061876248,5.6554325559369385,1002,sae_token_level_results_20260129_154848.csv
47,slang_active,25.02195608782435,11.782608253335283,1002,sae_token_level_results_20260129_154848.csv
47,slang_only_features,11.256487025948104,7.872682172243524,1002,sae_token_level_results_20260129_154848.csv
